,diposting_oleh,sedang_pembangunan,disetujui_pemerintah,total_ruangan,tipe_a_atau_b,kaki_persegi,siap_pindah,dijual_kembali,longitude,latitude,harga,harga_per_kaki_persegi,harga_per_ruang
8288,Dealer,0,0,2,tipe_a,1139.014684,1,1,24.69028,78.41889,83.0,0.07286999997973688,41.5
8289,Dealer,0,1,1,tipe_a,622.8956228999999,1,1,19.4559,72.8114,25.9,0.041579999999707816,25.9
8290,Dealer,0,0,3,tipe_a,1738.0509,1,1,18.484943,73.90424200000001,140.0,0.08055000000287679,46.666666666666664
8291,Dealer,0,0,3,tipe_a,1330.203443,1,1,28.506454,77.40956800000001,51.0,0.03833999999652685,17.0
8293,Owner,0,0,2,tipe_a,730.0602299999999,1,1,21.122092,79.045277,40.0,0.05478999999767143,20.0
8294,Owner,0,0,2,tipe_a,1615.695326,1,1,17.684148,75.916122,84.0,0.05199000000077985,42.0
8295,Dealer,0,1,1,tipe_a,641.0256410000001,1,1,19.076057,73.097319,35.0,0.05460000000218399,35.0
8296,Dealer,0,0,2,tipe_a,1055.194805,1,1,22.461348,88.318428,32.5,0.03080000000568615,16.25
8297,Dealer,1,1,2,tipe_a,1011.680309,0,1,19.1615,72.8731,110.0,0.10873000000240195,55.0
8298,Owner,0,0,2,tipe_a,974.025974,1,1,12.87004,77.673275,48.0,0.049280000001314134,24.0
8299,Dealer,1,0,1,tipe_a,760.0,0,1,12.87028,74.88056,24.7,0.0325,24.7
8301,Owner,0,0,3,tipe_a,1500.150015,1,1,28.57,77.32,50.0,0.03333000000003333,16.666666666666668
8302,Dealer,1,0,3,tipe_a,1263.1578949999998,0,1,22.54111,88.33778000000001,72.0,0.05699999998812501,24.0
8303,Owner,0,1,2,tipe_a,840.0,1,1,28.495803,77.42684799999999,42.0,0.05,21.0
8304,Builder,0,1,2,tipe_a,1100.0,1,0,17.7,83.2167,36.3,0.032999999999999995,18.15
8305,Dealer,0,0,3,tipe_a,1263.902932,1,1,22.54111,88.33778000000001,100.0,0.0791200000159506,33.333333333333336
8306,Dealer,0,0,2,tipe_a,1282.051282,1,1,18.5823,73.983,68.0,0.053040000002121605,34.0
8308,Owner,0,0,3,tipe_a,1300.0,1,1,13.0583,77.5732,65.0,0.05,21.666666666666668
8309,Owner,1,0,3,tipe_a,1265.182186,0,1,23.66704,86.17795100000001,25.0,0.019760000003667455,8.333333333333334
8310,Dealer,0,0,2,tipe_a,883.2059055999999,1,1,28.579004,77.431173,33.5,0.03793000000067029,16.75
8312,Owner,0,0,2,tipe_a,780.0312012,1,1,22.351959,87.345138,20.0,0.025640000001579424,10.0
8313,Owner,0,0,2,tipe_a,807.4283407,1,1,28.691929,77.329477,20.0,0.02477000000106635,10.0
8314,Owner,0,0,1,tipe_a,550.0550055,1,1,28.579004,77.431173,25.0,0.045450000000045454,25.0
8315,Owner,0,0,2,tipe_a,1000.0,1,1,9.930471,76.271273,51.0,0.051,25.5
8316,Dealer,1,0,2,tipe_a,1010.0,0,1,23.6667,86.9333,20.2,0.02,10.1
8317,Owner,0,1,2,tipe_a,1000.0,1,1,20.75,78.61667,55.0,0.055,27.5
8318,Dealer,0,0,3,tipe_a,1687.478907,1,1,18.96,72.82,150.0,0.0888899999743819,50.0
8319,Dealer,0,1,3,tipe_a,1645.091694,1,1,18.5823,73.983,61.0,0.03707999999178161,20.333333333333332
8320,Dealer,0,0,3,tipe_a,1451.216789,1,1,12.842686,80.063733,65.0,0.044790000014257,21.666666666666668
8322,Owner,0,0,3,tipe_a,2071.500167,1,1,58.69175268,-117.0016994,62.0,0.029930000000815832,20.666666666666668
8323,Dealer,0,0,3,tipe_a,1869.158879,1,0,28.409485,76.90923599999999,110.0,0.058849999984404745,36.666666666666664
8324,Dealer,1,1,1,tipe_a,463.0021142,0,0,12.9958935,77.761394,21.9,0.0472999999964147,21.9
8326,Builder,1,0,2,tipe_a,932.2625698,0,0,20.236361,85.743845,26.7,0.028640000000995425,13.35
8327,Dealer,0,1,5,tipe_a,1176.470588,1,1,22.760061,75.928572,110.0,0.09350000001870001,22.0
8328,Dealer,0,0,2,tipe_a,1068.75,1,1,8.7236,77.7359,34.2,0.032,17.1
8329,Dealer,1,1,3,tipe_a,642.3394151000001,1,0,28.391441,77.022829,25.7,0.040010000002878535,8.566666666666666
8331,Owner,0,0,3,tipe_a,1450.589302,1,1,26.9358,75.7174,32.0,0.022059999998538523,10.666666666666666
8333,Owner,0,0,2,tipe_a,1200.0,1,1,21.0,77.0,60.0,0.05,30.0
8334,Owner,0,0,3,tipe_a,1699.497876,1,1,18.952609,72.80265,44.0,0.02588999999432774,14.666666666666666
8335,Dealer,0,0,3,tipe_a,1176.470588,1,1,30.662283,77.32633,52.0,0.04420000000884,17.333333333333332
8336,Dealer,0,0,2,tipe_a,1050.019091,1,1,19.256471,77.32633,110.0,0.10476000002556145,55.0
8337,Dealer,0,0,1,tipe_a,675.0675068,1,1,18.973908,73.02510600000001,60.0,0.08887999999350583,60.0
8338,Owner,0,0,2,tipe_a,1176.470588,1,1,22.294094,73.23368599999999,25.0,0.02125000000425,12.5
8340,Dealer,1,1,1,tipe_a,685.0357741,0,1,24.69028,78.41889,45.0,0.0656899999990818,45.0
8341,Dealer,0,1,3,tipe_a,1995.759012,1,1,13.055985,77.622157,160.0,0.08017000000398845,53.333333333333336
8342,Dealer,0,0,3,tipe_a,1388.4829,1,1,19.147866,72.932609,190.0,0.13683999997407242,63.333333333333336
8343,Dealer,0,1,3,tipe_a,1711.9100019999998,1,1,12.86,77.786,140.0,0.08178000002128617,46.666666666666664
8344,Dealer,0,0,2,tipe_a,875.0607681,1,1,23.687594,86.156601,90.0,0.10285000000104563,45.0
8345,Dealer,0,0,3,tipe_a,1369.0975130000002,1,1,22.54111,88.33778000000001,98.0,0.07158000001421373,32.666666666666664
8346,Dealer,1,1,2,tipe_a,603.5578145,0,0,19.18,77.32633,76.0,0.12591999999695141,38.0
8347,Owner,0,1,3,tipe_a,1176.470588,1,1,22.288976,73.128222,1.0,0.00085000000017,0.3333333333333333
8348,Dealer,1,0,2,tipe_a,1000.0,0,1,12.957468,77.516563,45.0,0.045,22.5
8349,Dealer,0,0,3,tipe_a,1375.24558,1,1,30.696627000000003,76.693764,42.0,0.030539999990401714,14.0
8350,Dealer,0,0,1,tipe_a,635.1292159,1,1,12.8458,77.32633,29.0,0.04566000000315842,29.0
8351,Owner,0,0,3,tipe_a,1375.24558,1,1,26.807408,75.83865899999999,42.0,0.030539999990401714,14.0
8352,Dealer,0,0,2,tipe_a,933.6465062,1,1,22.470809,88.36318100000001,31.8,0.034059999998744706,15.9
8353,Dealer,0,0,2,tipe_a,900.0452284,1,1,30.766911,76.67299,19.9,0.022110000000084437,9.95
8354,Dealer,0,1,2,tipe_a,1200.252685,1,1,28.406388,77.342588,38.0,0.03165999999408458,19.0
8357,Dealer,0,0,3,tipe_a,1245.210728,1,1,22.54111,88.33778000000001,52.0,0.041759999998972064,17.333333333333332
8358,Dealer,0,0,1,tipe_a,610.0536847,1,1,18.56,73.91,50.0,0.08196000000325873,50.0
8360,Owner,0,0,1,tipe_a,540.1755571,1,1,12.973237,77.64685899999999,8.0,0.014809999998794836,8.0
8361,Dealer,0,0,2,tipe_a,960.0,1,1,20.928222,79.842268,120.0,0.125,60.0
8362,Dealer,0,1,3,tipe_a,1752.966559,1,1,28.602325,77.40199399999999,130.0,0.07415999999119208,43.333333333333336
8363,Dealer,1,1,2,tipe_a,491.5883767,0,0,24.69028,78.41889,45.0,0.09153999999365729,22.5
8364,Owner,0,0,2,tipe_a,1199.904008,1,1,12.6808,77.32633,50.0,0.04166999998886578,25.0
8365,Dealer,0,1,3,tipe_a,1444.872783,1,1,12.86,77.786,93.7,0.0648500000155377,31.233333333333334
8366,Dealer,0,0,2,tipe_a,1111.111111,1,1,28.162032,76.811066,15.9,0.014310000001431001,7.95
8367,Dealer,0,0,2,tipe_a,800.0,1,1,19.255098,77.32633,95.0,0.11875,47.5
8368,Dealer,0,0,1,tipe_a,665.0544135,1,1,18.96,72.82,55.0,0.0827000000053379,55.0
8369,Dealer,0,0,3,tipe_a,1699.854298,1,1,28.9196,77.32633,70.0,0.04118000000491807,23.333333333333332
8370,Dealer,0,0,3,tipe_a,1176.470588,1,1,13.024599,77.32633,120.0,0.10200000002040001,40.0
8371,Builder,1,1,2,tipe_a,622.1279603999999,0,0,18.96,72.82,35.2,0.05658000000091301,17.6
8372,Dealer,0,0,1,tipe_a,600.0857265,1,1,11.04556,77.32633,28.0,0.04666000000251631,28.0
8373,Owner,0,0,2,tipe_a,930.3246239,1,1,21.562562,81.846712,23.5,0.02526000000030742,11.75
8375,Dealer,0,0,3,tipe_a,2100.105005,1,1,23.232556,77.429783,120.0,0.05714000000680919,40.0
8377,Owner,0,0,2,tipe_a,850.0188893,1,1,28.638934000000003,77.32645699999999,45.0,0.05294000000053881,22.5
8378,Dealer,0,0,3,tipe_a,1729.305972,1,1,35.0,136.0,150.0,0.08673999999347715,50.0
8379,Dealer,0,0,1,tipe_a,487.5986471,1,1,22.498882,88.31755600000001,17.3,0.035480000001829375,17.3
8382,Dealer,0,1,3,tipe_a,1176.470588,1,1,28.558047,77.392752,97.0,0.08245000001649001,32.333333333333336
8383,Dealer,0,0,3,tipe_a,1448.717949,1,1,28.9196,76.8972,67.8,0.04679999999088849,22.599999999999998
8384,Owner,0,0,2,tipe_a,1060.267857,1,1,12.96991,77.59796,38.0,0.03584000000482897,19.0
8386,Owner,0,0,2,tipe_a,1100.052383,1,1,12.905368,77.580403,63.0,0.05727000002326253,31.5
8388,Owner,0,0,3,tipe_a,1599.803101,1,1,20.353795,85.82101999999999,65.0,0.04063000000398174,21.666666666666668
8389,Owner,0,0,2,tipe_a,687.732342,1,1,22.352866,87.337165,18.5,0.02690000000029081,9.25
8390,Dealer,0,0,1,tipe_a,600.0,1,1,18.205923,72.99918199999999,66.0,0.11,66.0
8391,Dealer,0,0,3,tipe_a,1550.8684859999998,1,1,26.832353,77.32633,25.0,0.016120000003662465,8.333333333333334
8393,Owner,0,0,2,tipe_a,1250.0,1,1,28.6221,77.3674,65.0,0.052,32.5
8394,Owner,1,0,3,tipe_a,1176.470588,0,1,28.536585,77.383669,74.0,0.06290000001258,24.666666666666668
8395,Owner,0,0,2,tipe_a,899.9742864,1,1,26.856919,80.909712,35.0,0.038890000002115614,17.5
8396,Dealer,0,0,3,tipe_a,988.1965413,1,1,22.680020000000003,88.44383,36.0,0.036430000000446265,12.0
8398,Dealer,0,0,2,tipe_a,1033.362858,1,1,15.45056,73.80333,70.0,0.0677399999991097,35.0
8399,Owner,0,0,2,tipe_a,1176.470588,1,1,11.93,79.83,37.0,0.03145000000629,18.5
8400,Dealer,0,0,2,tipe_a,850.0303582,1,1,22.617564,88.427982,28.0,0.03294000000104937,14.0
8401,Dealer,0,1,1,tipe_a,747.3108133999999,1,0,12.91716,80.19287,39.6,0.05298999999723543,39.6
8402,Owner,0,0,2,tipe_a,1100.046318,1,1,18.479533,73.933573,95.0,0.0863599999795645,47.5
8403,Owner,0,0,3,tipe_a,1250.0,1,1,25.61,77.32633,50.0,0.04,16.666666666666668
8405,Dealer,0,0,3,tipe_a,1800.180018,1,1,18.96,72.82,160.0,0.08888000000008887,53.333333333333336
8406,Dealer,0,1,2,tipe_a,1150.040118,1,1,28.9196,76.8972,43.0,0.037389999989548194,21.5
8407,Dealer,0,0,2,tipe_a,918.079096,1,1,19.2167,73.0833,52.0,0.056640000002788425,26.0
8408,Owner,0,0,1,tipe_a,670.2412869,1,1,22.5,73.47,12.5,0.01864999999897798,12.5
8409,Dealer,0,1,2,tipe_a,1176.470588,1,1,24.69028,78.41889,72.0,0.061200000012240005,36.0
8410,Owner,0,0,2,tipe_a,1075.268817,1,1,13.625475,79.41889499999999,37.0,0.034410000006537905,18.5
8411,Dealer,0,0,2,tipe_a,1074.883554,1,1,28.629811,77.434197,30.0,0.02791000000731242,15.0
8412,Dealer,0,1,3,tipe_a,1492.132393,1,1,26.900926,75.775927,55.0,0.036859999995992314,18.333333333333332
8413,Dealer,0,1,2,tipe_a,1301.960784,1,1,24.69028,78.41889,16.6,0.01275000000307229,8.3
8414,Dealer,1,1,2,tipe_a,985.1736247,0,1,18.5853,73.7413,50.5,0.05125999999784606,25.25
8415,Dealer,1,0,3,tipe_a,1482.213439,0,1,12.86,77.786,120.0,0.08095999998553514,40.0
8416,Dealer,0,1,3,tipe_a,1575.203252,1,1,21.0,77.0,62.0,0.03936000000081259,20.666666666666668
8417,Owner,0,0,3,tipe_a,1450.139054,1,1,26.157856,91.827348,73.0,0.050340000014922705,24.333333333333332
8418,Dealer,0,0,2,tipe_a,1113.888889,1,1,12.93,80.11,40.1,0.035999999996408974,20.05
8419,Dealer,0,1,2,tipe_a,963.2683658,1,1,28.698133,77.335746,25.7,0.026680000000473388,12.85
8420,Owner,0,0,3,tipe_a,1050.199538,1,1,30.2903,78.0016,50.0,0.0476099999960198,16.666666666666668
8422,Dealer,1,1,3,tipe_a,1160.811695,1,1,18.669919,73.853723,53.2,0.04583000001563561,17.733333333333334
8423,Owner,0,0,3,tipe_a,2021.276596,1,1,9.572427,76.550671,95.0,0.04699999999406316,31.666666666666668
8425,Owner,0,0,2,tipe_a,1187.119751,1,1,13.03478,77.32633,80.0,0.06738999998324516,40.0
8426,Owner,0,0,2,tipe_a,1280.199944,1,1,12.8855,77.5638,46.1,0.03601000001293548,23.05
8427,Dealer,1,1,1,tipe_a,781.4285714,0,1,19.283359,72.864964,54.7,0.07000000000255942,54.7
8429,Owner,0,0,2,tipe_a,1065.1090880000002,1,1,18.518594,73.93554300000001,62.0,0.058209999988282884,31.0
8430,Owner,0,0,2,tipe_a,1300.268097,1,1,13.65,79.42,48.5,0.037299999986079795,24.25
8432,Dealer,0,0,2,tipe_a,760.9756097999999,1,1,22.7,88.45,15.6,0.020499999998817308,7.8
8434,Dealer,0,1,2,tipe_a,1224.489796,1,1,22.72056,75.84722,30.0,0.024499999998366665,15.0
8435,Owner,0,0,1,tipe_a,296.969697,1,1,21.0,77.0,4.9,0.016499999998316327,4.9
8436,Owner,0,0,2,tipe_a,1176.470588,1,1,28.66667,77.41667,54.0,0.04590000000918,27.0
8437,Dealer,0,0,2,tipe_a,1109.148017,1,1,28.567633,77.383124,56.5,0.05094000001264033,28.25
8438,Dealer,0,1,2,tipe_a,771.0280374,1,1,28.743724,76.81131500000001,99.0,0.12839999999719853,49.5
8440,Owner,0,0,2,tipe_a,850.3401361,1,1,22.447292,70.044462,20.0,0.023519999998739327,10.0
8441,Dealer,1,0,2,tipe_a,1065.384615,0,1,25.232239,71.392013,27.7,0.026000000009386282,13.85
8442,Dealer,0,0,2,tipe_a,1106.006466,1,1,9.935889,77.32633,65.0,0.05876999999383367,32.5
8443,Dealer,0,0,3,tipe_a,1427.165354,1,1,12.96991,77.59796,87.0,0.0609600000141259,29.0
8444,Dealer,0,1,3,tipe_a,1850.383294,1,1,26.900926,75.775927,70.0,0.037829999993504046,23.333333333333332
8445,Builder,0,1,3,tipe_a,2017.56526,1,0,13.055985,77.622157,82.7,0.04098999999633221,27.566666666666666
8446,Owner,0,0,2,tipe_a,544.032642,1,1,22.268444,70.75403299999999,32.0,0.058819999995514974,16.0
8447,Dealer,1,1,1,tipe_a,675.0675068,0,1,28.509982,77.05185,30.0,0.04443999999675292,30.0
8448,Owner,0,0,2,tipe_a,1092.194025,1,1,26.832353,75.841749,34.0,0.03113000000160228,17.0
8449,Owner,0,0,2,tipe_a,979.934671,1,1,21.250659,81.659113,42.0,0.04286000000095925,21.0
8451,Dealer,0,0,2,tipe_a,925.1471825,1,1,18.549645,73.924971,55.0,0.059450000000405345,27.5
8452,Owner,0,0,2,tipe_a,750.0,1,1,28.2102,77.32633,15.0,0.02,7.5
8453,Dealer,1,1,2,tipe_a,1260.0,0,1,13.0519,77.5416,81.9,0.065,40.95
8454,Owner,0,0,2,tipe_a,640.2048656000001,1,1,22.55,72.9,15.0,0.023429999998425502,7.5
8455,Dealer,0,0,1,tipe_b,450.0450045,1,1,19.049989,73.077321,30.0,0.06666000000006667,30.0
8456,Dealer,0,1,2,tipe_a,495.378544,1,0,19.193771,77.32633,47.7,0.09628999999644718,23.85
8457,Owner,0,0,3,tipe_a,1176.470588,1,1,22.471606,70.061222,45.0,0.038250000007650005,15.0
8458,Dealer,0,1,3,tipe_a,1176.470588,1,1,12.96991,77.32633,160.0,0.1360000000272,53.333333333333336
8459,Owner,0,0,2,tipe_a,1350.256549,1,1,22.111752,82.124892,50.0,0.03702999999298652,25.0
8462,Owner,0,0,2,tipe_a,1200.0,1,1,28.583704,77.360401,60.0,0.05,30.0
8464,Dealer,1,1,1,tipe_a,700.0622278,1,1,21.56128,74.21238000000001,45.0,0.06427999999573752,45.0
8465,Owner,0,0,3,tipe_a,1400.098831,1,1,12.90025,77.60103000000001,85.0,0.0607099999785658,28.333333333333332
8466,Dealer,0,0,3,tipe_a,1577.079774,1,1,26.851,81.0011,120.0,0.07608999999767925,40.0
8467,Builder,0,1,2,tipe_a,1176.470588,1,1,17.754642999999998,75.18180799999999,23.4,0.019890000003978,11.7
8468,Owner,1,0,2,tipe_a,990.0990099,0,1,29.974075,76.84109699999999,50.0,0.0505000000000505,25.0
8470,Owner,0,0,2,tipe_a,1176.470588,1,1,27.506285,77.65957,25.0,0.02125000000425,12.5
8471,Owner,0,0,2,tipe_a,700.0538502999999,1,1,26.807408,75.83865899999999,39.0,0.055709999999695746,19.5
8472,Owner,0,0,1,tipe_a,800.0,1,1,21.280882,72.950379,19.0,0.02375,19.0
8474,Owner,0,0,3,tipe_a,1775.037369,1,1,28.587711,77.403123,95.0,0.05352000000626466,31.666666666666668
8475,Dealer,0,0,2,tipe_a,800.0,1,1,12.8458,77.32633,29.0,0.03625,14.5
8476,Owner,0,1,2,tipe_a,1299.82669,1,1,21.094632,79.074805,45.0,0.034619999993999194,22.5
8477,Owner,0,1,2,tipe_a,1171.833387,1,1,12.97494,77.564159,110.0,0.09386999996783674,55.0
8478,Owner,0,0,1,tipe_a,860.1177002999999,1,1,18.53,77.32633,38.0,0.04418000000086733,38.0
8479,Dealer,0,0,2,tipe_a,1049.92574,1,1,19.027644,77.32633,91.9,0.08752999997885566,45.95
8480,Owner,0,0,3,tipe_a,1725.274725,1,1,52.55689399999999,-8.369953,78.5,0.045500000007245224,26.166666666666668
8481,Dealer,1,1,2,tipe_a,1092.355452,0,1,18.651598,73.735448,56.3,0.05154000000358857,28.15
8482,Dealer,0,0,2,tipe_a,1130.143034,1,1,18.452663,73.93104,64.0,0.05662999998635571,32.0
8483,Owner,0,1,2,tipe_a,1541.210632,1,1,13.0983,80.1622,69.0,0.044770000003477785,34.5
8485,Dealer,0,0,2,tipe_a,1060.029957,1,1,19.038205,73.06612,92.0,0.08679000003015953,46.0
8487,Owner,0,0,3,tipe_a,1402.24359,1,1,16.526106,80.602623,70.0,0.04991999999087177,23.333333333333332
8488,Dealer,0,0,2,tipe_a,1176.470588,1,1,26.86056,80.91583,48.1,0.040885000008177005,24.05
8489,Dealer,0,0,3,tipe_a,2106.445724,1,1,40.99482329999999,77.32633,150.0,0.07120999999713261,50.0
8491,Owner,0,0,3,tipe_a,1400.147384,1,1,25.177917,75.862208,38.0,0.02713999999874299,12.666666666666666
8492,Dealer,0,1,3,tipe_a,1819.505095,1,1,28.362327,76.979049,100.0,0.05495999998834848,33.333333333333336
8493,Owner,0,1,2,tipe_a,964.6962233,1,1,12.973237,77.64685899999999,23.5,0.024360000000427075,11.75
8494,Owner,0,0,2,tipe_a,712.0478496000001,1,1,22.486821,88.233267,25.0,0.03511000000076399,12.5
8496,Owner,0,0,3,tipe_a,1312.106368,1,1,22.5,88.35,150.0,0.11432000000780425,50.0
8497,Owner,0,0,2,tipe_a,650.1422186000001,1,1,23.16969,77.46044499999999,16.0,0.02461000000039068,8.0
8498,Dealer,0,1,2,tipe_a,1204.819277,1,1,30.33503,77.32633,55.0,0.045650000004108494,27.5
8499,Dealer,0,0,1,tipe_a,449.64028780000007,1,1,28.686091,77.334644,12.5,0.027799999998131836,12.5
8500,Owner,0,0,2,tipe_a,854.0795929,1,1,13.03,77.514,47.0,0.055030000003176524,23.5
8501,Dealer,0,0,2,tipe_a,900.1058947999999,1,1,28.686091,77.334644,25.5,0.028330000000351074,12.75
8502,Owner,0,0,3,tipe_a,843.8818564999999,1,1,13.0983,80.1622,50.0,0.05925000000281438,16.666666666666668
8503,Dealer,0,0,1,tipe_a,585.000585,1,1,24.69028,78.41889,50.0,0.08547000000008546,50.0
8504,Dealer,0,0,3,tipe_a,1750.087504,1,1,19.049214000000003,73.072916,150.0,0.08571000001837623,50.0
8505,Owner,0,1,3,tipe_a,1375.137514,1,1,28.634537,77.471342,50.0,0.03635999999342611,16.666666666666668
8506,Owner,0,0,2,tipe_a,830.0395257,1,1,13.33222,77.32633,21.0,0.025299999999747,10.5
8508,Owner,0,0,2,tipe_a,1012.01771,1,1,12.8458,77.6727,32.0,0.031620000009683624,16.0
8509,Owner,0,0,3,tipe_a,1176.470588,1,1,28.875701,77.32633,75.0,0.06375000001275001,25.0
8510,Dealer,0,1,4,tipe_a,1306.2409289999998,1,1,28.40473,77.367514,54.0,0.04133999999627941,13.5
8511,Dealer,0,0,2,tipe_a,1070.05855,1,1,21.721344,73.001615,53.0,0.04953000001728877,26.5
8512,Dealer,0,1,3,tipe_a,1983.053903,1,1,28.362327,76.979049,110.0,0.055470000000297524,36.666666666666664
8513,Owner,0,0,2,tipe_a,1170.327692,1,1,26.209302,78.194369,32.5,0.02776999999415548,16.25
8514,Owner,0,0,3,tipe_a,1180.173092,1,1,13.096611,77.32633,45.0,0.03813000000172856,15.0
8515,Dealer,0,0,2,tipe_a,1334.586466,1,1,30.752321,76.772816,28.4,0.02128000000263752,14.2
8516,Dealer,0,0,1,tipe_a,583.1212892000001,1,1,13.042089,80.124264,27.5,0.047160000002277394,27.5
8517,Dealer,0,0,2,tipe_a,980.2431611,1,1,28.57,77.32,25.8,0.02631999999984494,12.9
8518,Owner,0,0,2,tipe_a,1110.053917,1,1,22.312063,72.674296,35.0,0.03152999999728842,17.5
8519,Owner,0,1,3,tipe_a,1299.9835449999998,1,1,13.338634,77.759291,79.0,0.06076999997719203,26.333333333333332
8520,Dealer,0,0,2,tipe_a,1200.171453,1,1,28.9196,76.8972,56.0,0.04666000000251631,28.0
8523,Dealer,0,0,2,tipe_a,984.9790692,1,1,12.96991,77.59796,40.0,0.04060999999978476,20.0
8524,Dealer,0,0,2,tipe_a,1176.470588,1,1,22.575343,88.433715,95.0,0.08075000001615,47.5
8525,Dealer,0,0,2,tipe_a,970.9594845,1,1,24.69028,78.41889,110.0,0.11329000000102475,55.0
8527,Dealer,0,0,2,tipe_a,899.9550022,1,1,22.53028,88.33417,60.0,0.06667000000369575,30.0
8529,Dealer,0,1,2,tipe_a,950.0285009,1,1,28.552082,77.360624,50.0,0.052629999997508496,25.0
8530,Dealer,0,0,2,tipe_a,950.0059375,1,1,19.18,77.32633,80.0,0.08421000000328946,40.0
8532,Dealer,0,1,3,tipe_a,1481.158789,1,1,30.684523,76.691728,68.0,0.04590999999798131,22.666666666666668
8533,Dealer,0,1,2,tipe_a,1199.760048,1,1,24.17311,72.416912,40.0,0.03333999999973328,20.0
8534,Owner,0,0,3,tipe_a,1660.038043,1,1,28.638934000000003,77.32645699999999,96.0,0.057829999983922055,32.0
8535,Dealer,0,0,3,tipe_a,1250.0,1,1,22.54111,88.33778000000001,67.0,0.0536,22.333333333333332
8536,Owner,0,0,2,tipe_a,1176.470588,1,1,18.52361,73.84778,48.0,0.04080000000816,24.0
8537,Owner,0,0,1,tipe_a,555.0986842,1,1,28.579004,77.431173,27.0,0.04864000000092236,27.0
8538,Dealer,0,1,2,tipe_a,1026.058632,1,1,19.249861,72.96386600000001,94.5,0.09209999999298286,47.25
8539,Dealer,0,0,1,tipe_a,700.0840101,1,1,19.071749,73.080575,50.0,0.07141999999808309,50.0
8542,Owner,0,0,1,tipe_a,675.2954417999999,1,1,22.77722,73.62028000000001,12.0,0.017769999998836068,12.0
8543,Dealer,1,1,1,tipe_a,560.0229753,0,1,19.30405,72.813559,39.0,0.06964000000019285,39.0
8544,Dealer,0,0,2,tipe_a,1000.0,1,1,25.879721,86.587391,24.0,0.024,12.0
8546,Builder,1,0,1,tipe_a,420.2961672,0,0,10.52,76.21,19.3,0.0459200000051773,19.3
8547,Owner,0,0,2,tipe_a,910.1251422,1,1,18.914051,73.259661,24.0,0.026370000000204365,12.0
8550,Dealer,0,0,2,tipe_a,920.1042785,1,1,28.9196,76.8972,60.0,0.06520999999892947,30.0
8551,Dealer,0,0,3,tipe_a,1500.0,1,1,22.312358,73.145436,36.0,0.024,12.0
8553,Dealer,0,0,2,tipe_a,1176.470588,1,1,19.049989,73.077321,77.0,0.06545000001309001,38.5
8554,Dealer,1,1,3,tipe_a,954.3990507,0,0,18.5823,73.983,56.3,0.05898999999916911,18.766666666666666
8555,Owner,0,1,2,tipe_a,1102.088167,1,1,13.11389,77.59833,57.0,0.05172000000250433,28.5
8556,Owner,0,0,2,tipe_a,1000.0,1,1,16.245539,80.63748000000001,35.0,0.035,17.5
8558,Dealer,0,1,2,tipe_a,1465.087282,1,1,28.25,77.32633,70.5,0.04811999999328368,35.25
8559,Dealer,1,1,1,tipe_a,600.0,0,0,12.961,80.2409,46.8,0.078,46.8
8560,Owner,0,0,2,tipe_a,1200.097967,1,1,30.799719,75.957396,49.0,0.040830000006157836,24.5
8561,Owner,0,0,1,tipe_a,500.0,1,1,22.2951,73.1686,11.5,0.023,11.5
8563,Owner,0,0,2,tipe_a,1025.190393,1,1,22.54111,88.33778000000001,35.0,0.0341399999833982,17.5
8564,Dealer,0,0,3,tipe_a,1345.09042,1,1,22.5922,88.484911,90.0,0.06690999999836442,30.0
8566,Owner,0,0,2,tipe_a,1300.2022539999998,1,1,22.271018,73.154216,45.0,0.03460999999158593,22.5
8567,Dealer,0,1,4,tipe_a,1176.470588,1,1,28.560719,77.32633,130.0,0.1105000000221,32.5
8568,Owner,0,0,2,tipe_a,1010.10101,1,1,12.9576,77.6562,77.0,0.076230000007623,38.5
8571,Owner,0,0,2,tipe_a,549.8533723999999,1,1,21.17,72.83,15.0,0.02728000000168773,7.5
8572,Owner,0,0,2,tipe_a,1099.5370369999998,1,1,21.12,73.12,19.0,0.017280000000582066,9.5
8574,Owner,0,0,1,tipe_a,419.8152813,1,1,26.217051,86.396117,20.0,0.047639999997303575,20.0
8576,Owner,0,0,2,tipe_a,1050.539466,1,1,28.2102,76.8606,18.5,0.017610000003560076,9.25
8577,Dealer,1,0,3,tipe_a,1323.23521,0,1,26.16667,77.32633,46.3,0.034990000001587016,15.433333333333332
8578,Owner,1,0,2,tipe_a,1049.868766,0,1,28.513121,77.38116099999999,40.0,0.0381000000146685,20.0
8579,Dealer,0,1,3,tipe_a,1328.983931,1,1,19.2836,72.8675,110.0,0.08277000002342391,36.666666666666664
8580,Dealer,1,1,2,tipe_a,1113.924051,1,0,12.86,77.786,66.0,0.059249999980474435,33.0
8582,Dealer,0,0,3,tipe_a,1176.470588,1,1,18.558319,73.77588,160.0,0.1360000000272,53.333333333333336
8583,Dealer,0,0,3,tipe_a,1706.72735,1,1,28.5679,77.3679,120.0,0.07031000001259721,40.0
8585,Dealer,0,0,2,tipe_a,925.096986,1,1,28.553374,77.355611,31.0,0.03350999999907037,15.5
8586,Dealer,0,0,3,tipe_a,1674.022219,1,1,28.5679,77.3679,110.0,0.06570999999373366,36.666666666666664
8587,Dealer,1,0,1,tipe_a,385.0473287,0,1,18.973908,73.02510600000001,24.0,0.06233000000552919,24.0
